cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,inst.webaddr,lnlsnet,lnatres,lnlsgr,lncontra,idlnls,lnre,lnredom,lnrecons,lnrenres,LNRENROW,LNRENROT,lnremult,lnreres,lnreag,lnrefor,lnag,lnci,lncinus,lncon,lncrcd,lnconrp,LNAUTO,lnconoth,lnotci,lnfg,lnmuni,idothlns,ls,lndepac,lncomre,lnrenus,LNPLEDGE,rslnltot,rslnls,LNRECNFM,LNRECNOT,RB2LNRES,lnlsgrf
"3289","12036","792659","3685109","NATIONAL BANK & TRUST","La Grange","TX","78945","12/31/2021","5/18/2022","N","141 W. Colorado St.","NATIONAL B&T EMPLOYEE STK OWNERSHIP PLAN WITH 401 K PROVISIONS","1","0","0","5","1","Fayette","","","7/5/1888","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.nbt-texas.com","78941","1098","80039","20","80059","69202","69202","12015","8888","7991","897","0","42995","5304","","163","2918","","5943","0","1","2022","3920","1833","","1833","0","0","0","323","","45","335","0","1764","10251","0",""
"14266","14585","775456","2665739","NATIONAL BANK OF COMMERCE","Superior","WI","54880","12/31/2021","5/18/2022","N","1127 Tower Ave.","NATCOM BANCSHARES,INC","10","0","1","4","1","Douglas","20260","Duluth, MN-WI","2/7/1934","4/23/1934","10/25/2019","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","http://www.nbcbanking.com","908935","9316","918251","0","918251","694639","694639","85566","318442","114223","204219","83141","207263","227","","0","153795","","14593","0","3920","4090","6583","55223","","37951","17272","0","0","3573","","444000","571","571","24485","61081","9392",""
"18734","12245","502111","","NATIONAL BANK OF NEW YORK CITY","Flushing","NY","11354","12/31/2021","5/18/2022","N","13629 38th Ave.","","1","0","0","4","1","Queens","35620","New York-Newark-Jersey City, NY-NJ-PA","4/1/1963","4/1/1963","4/1/2006","Stock","0","0","OCC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","1","www.nbnyc.com","164745","2671","167416","0","167416","165048","165048","0","117324","37648","79676","14089","33635","0","","0","2368","","0","0","0","0","0","0","","0","0","0","0","2017","","129297","0","0","0","0","2016",""
"16752","0","760340","3595431","NATIONAL BANK OF ST. ANNE","St. Anne","IL","60964","12/31/2021","5/18/2022","N","158 W. Station St.","ST ANNE BCORP INC","2","0","0","4","0","Kankakee","28100","Kankakee, IL","12/4/1948","12/4/1948","3/31/2006","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Champaign","Chicago","Central","Central","0","1","http://www.natbankil.com","80956","961","81917","0","81917","63012","63012","2368","35460","17847","17613","0","12415","12769","","6647","8823","","3432","0","0","1465","1967","3","","0","3","0","0","0","","49308","0","0","2016","352","961",""
"32612","8527","99376","2398082","NATIONAL COOPERATIVE BANK, N.A.","Hillsboro","OH","45133","12/31/2021","5/18/2022","N","139 S. High St.","NATIONAL CONSUMER COOP BANK","1","0","0","4","0","Highland","","","9/16/1988","9/16/1988","12/31/2021","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","www.ncb.coop","2234565","22610","2257175","8973","2266148","1591451","1591451","18424","291932","74310","217622","710258","569718","1119","","0","602755","0","63533","0","0","63358","175","8409","","0","1409","0","7000","2992","0","963435","2848","1576","0","18424","23452",""
"10044","10433","722544","1202052","NATIONAL EXCHANGE BANK AND TRUST","Fond Du Lac","WI","54935","12/31/2021","5/18/2022","N","130 S. Main St.","NEB CORP","34","0","0","4","0","Fond Du Lac","22540","Fond du Lac, WI","12/20/1933","1/1/1934","3/15/2021","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","https://www.nebat.com","1250263","45758","1296021","2210","1298231","952947","952947","196258","511657","166648","345009","39495","162062","43475","","12159","187363","","20688","2764","237","6584","11103","125074","","38176","86898","0","0","0","","158144","5656","4084","22342","173916","0",""
"34710","14970","2729677","","NATIONWIDE TRUST COMPANY, FSB","Columbus","OH","43215","12/31/2021","5/18/2022","SA","One Nationwide Plaza, 1-14-4","","1","0","0","5","0","Franklin","18140","Columbus, OH","9/1/1998","9/1/1998","12/19/2018","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Columbus","Cleveland","Central","Central","0","0","www.nationwide.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","0","0","","0","0","0","0","0","0","","0","0","0","0","0","","0","0","0","0","0","0",""
"27026","10959","664653","2943419","NATIVE AMERICAN BANK, NATIONAL ASSOCIATION","Denver","CO","80203","12/31/2021","5/18/2022","N","201 N Broadway","NATIVE AMERICAN BCORP CO","2","0","1","4","0","Denver","19740","Denver-Aurora-Lakewood, CO","7/27/1987","7/27/1987","6/9/2021","Stock","0","1","OCC","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","1","www.nativeamericanbank.com","122738","1165","123903","646","124549","38595","38595","621","37720","32485","5235","0","254","0","","10","85136","","806","0","3","27","776","2","","0","2","0","0","32525","","68443","2250","2250","0","621","0",""
"4032","0","39756","1066003","NBC OKLAHOMA","Oklahoma City","OK","73156","12/31/2021","5/18/2022","NM","13401 N. Pennsylvania Ave.","NBC CORP OF OKLAHOMA","7","0","0","4","1","Oklahoma","36420","Oklahoma City, OK","8/1/1931","1/1/1934","2/8/2010","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.nbc.bank","547541","6454","553995","0","553995","339367","339367","32359","186192","70005","116187","1568","90107","29141","","49255","157404","0","3516","0","0","639","2877","4454","","3333","669","452","0","1630","0","108545","1872","0","13736","18623","6454",""
"59052","0","4210227","3973888","NBH BANK","Greenwood Villag","CO","80111","12/31/2021","5/18/2022","SM","7800 E. Orchard Rd. Suite 20","NATIONAL BANK HOLDINGS CORP","81","0","1","4","0","Arapahoe","19740","Denver-Aurora-Lakewood, CO","12/10/2010","12/10/2010","8/13/2021","Stock","0","0","FED","DIF","Dallas","DALLAS","Denver","Kansas City","Western","Western","0","0","www.nbhbank.com","4602831","49694","4652525","0","4652525","2093419","2093419","176583","969488","496716","472772","92174","773092","82082","","121508","1490973","0","17581","0","2809","6285","8487","929045","","895413","0","33632","0","0","0","1332324","6957","4609","55425","121158","45030",""
"35014","0","2747587","2772990","NBKC BANK","Leawood","KS","66206","12/31/2021","5/18/2022","NM","3510 W 95th St","AMERI-NATIONAL CORP","5","0","1","9","1","Johnson","28140","Kansas City, MO-KS","3/30/1999","3/30/1999","7/30/2021","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","Western","0","1","www.nbkc.com","548292","9421","557713","0","557713","515207","515207","67373","140017","27555","112462","22519","285298","0","","57","27471","","11472","0","0","274","11198","3506","","0","276","3230","0","0","","359258","408","0","39480","27893","9421",""
"7230","10286","702117","1139279","NBT BANK, NATIONAL ASSOCIATION","Norwich","NY","13815","12/31/2021","5/18/2022","N","52 S. Broad St.","NBT BCORP INC","142","0","1","4","0","Chenango","","","3/3/1856","1/1/1934","3/31/2021","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","0","www.nbtbank.com","7407289","92000","7499289","1","7499290","4601480","4601480","200543","1651801","552026","1099775","690278","1995928","62930","","47750","1167078","0","1665917","0","19375","826508","820034","17065","","9405","7660","0","0","7681","624","2926225","12575","1724","40565","159978","89008",""
"58724","18064","3614846","4181130","NEBRASKA BANK OF COMMERCE","Lincoln","NE","68516","12/31/2021","5/18/2022","NM","6000 Village Drive, # 100","NBC BANCSHARES LLC","2","0","0","4","0","Lancaster","30700","Lincoln, NE","12/3/2007","12/3/2007","2/5/2013","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Omaha","Kansas City","Western","Western","0","1","www.thenbcbank.com","124067","2446","126513","0","126513","105857","105857","6569","65061","22752","42309","7942","22377","3908","","518","19215","","921","0","0","148","773","1","","0","1","0","0","0","","63734","0","0","3625","2944","1540",""
"13696","0","70955","","NEBRASKA STATE BANK","Bristow","NE","68719","12/31/2021","5/18/2022","NM","301 Prairie St.","","1","0","0","2","0","Boyd","","","11/14/1924","1/19/1934","3/31/2006","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Sioux City","Kansas City","Western","Western","0","1","","11614","189","11803","0","11803","1917","1917","0","320","0","320","0","447","1150","","7638","1898","","344","0","0","153","191","6","","0","6","0","0","0","","0","0","0","0","0","0",""
"9819","52466","911759","1051399","NEBRASKA STATE BANK","Oshkosh","NE","69154","12/31/2021","5/18/2022","NM","218 Main St.","O&F CATTLE CO","1","0","0","2","1","Garden","","","6/21/1921","1/1/1934","7/24/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Grand Island","Kansas City","Western","Western","0","1","www.fsa-loans.com","55822","436","56258","0","56258","41880","41880","0","937","937","0","0","0","40943","","13381","943","","54","0","0","54","0","0","","0","0","0","0","0","","17180","0","0","0","0","0",""
