cert,docket,fed_rssd,rssdhcr,name,city,stalp,zip,repdte,rundate,bkclass,address,namehcr,offdom,offfor,stmult,specgrp,subchaps,county,cbsa_metro,cbsa_metro_name,estymd,insdate,effdate,mutual,parcert,trust,regagnt,insagnt1,fdicdbs,fdicsupv,fldoff,fed,occdist,otsregnm,offoa,cb,webaddr,nclnlsr,ncrer,ncreconr,ncrenrer,ncremulr,ncreresr,ncrelocr,ncrereor,idnccir,idncconr,idnccrdr,idnccoor,idncator,idnccotr,nccomrer,idncgtpr
"5814","0","760649","5085664","AUDUBON STATE BANK","Audubon","IA","50025","12/31/2021","5/18/2022","NM","315 Broadway","AUDUBON COUNTY INVESTMENT CO","2","0","0","2","1","Audubon","","","1/1/1876","1/1/1934","3/31/2006","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","www.audubonstatebank.com","1.01635406079645E-02","0","0","0","0","0","0","0","0","0.256410256410256","","0.256410256410256","0.310880829015544","0","","0"
"3276","16121","548351","3035227","AUSTIN BANK, TEXAS NATIONAL ASSOCIATION","Jacksonville","TX","75766","12/31/2021","5/18/2022","N","200 E. Commerce St.","JSA FAMILY LTD PARTNERSHIP","35","0","0","4","0","Cherokee","","","10/1/1900","1/1/1934","10/9/2010","Stock","0","1","OCC","DIF","Dallas","DALLAS","Dallas","Dallas","Southern","West","0","1","www.austinbank.com","0.591756285699862","0.612164042691643","5.93983792727941E-02","0.882770265872477","0","0.626441371687896","0","0.653846545802888","0.770001099129245","0.163144357785565","","0.163144357785565","0.12483157644448","0.190897216919522","0","19.0255935861856"
"58082","0","3347911","5529654","AUSTIN CAPITAL BANK SSB","Austin","TX","78757","12/31/2021","5/18/2022","SB","8100 Shoal Creek Blvd.","GREENBACK FINCORP INC","15","0","1","6","0","Travis","12420","Austin-Round Rock, TX","1/9/2006","1/9/2006","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","www.austincapitalbank.com","6.21868656646368E-02","0.718084205534668","","0","0","0.882487616034633","","0.882487616034633","0","0","","0","","0","","0"
"58484","0","3463875","4230216","AUSTIN COUNTY STATE BANK","Bellville","TX","77418","12/31/2021","5/18/2022","NM","436 S. Front St.","AUSTIN COUNTY BANCSHARES INC","5","0","0","4","1","Austin","26420","Houston-The Woodlands-Sugar Land, TX","6/26/2007","6/26/2007","7/23/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Houston","Dallas","Southern","West","0","1","www.acsbank.com","0.312877227863381","0","0","0","0","0","0","0","1.18543179983858","0","","0","0","0","","0"
"35115","15850","2860459","4265508","AUTO CLUB TRUST, FSB","Dearborn","MI","48126","12/31/2021","5/18/2022","SA","One Auto Club Dr.","AUTO CLUB GROUP THE","1","0","0","8","0","Wayne","19820","Detroit-Warren-Dearborn, MI","11/30/1999","11/30/1999","7/21/2011","Stock","0","1","OCC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.aaa.com/banking","0.608669833729216","1.49879407373378","","","","1.49879407373378","2.01885003625007","1.3910551916167","","8.74302239558814E-02","","8.74302239558814E-02","2.52849236301659E-02","0.180054435061763","","0"
"11771","0","859141","1203451","AVAILA BANK","Carroll","IA","51401","12/31/2021","5/18/2022","NM","126 W. 6th","CARROLL COUNTY BANCSHARES INC","18","0","0","2","0","Carroll","","","1/1/1870","1/1/1934","6/23/2019","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","http://www.availa.bank","0.187757017928754","3.99724190308687E-02","0","0.112716207883058","0","1.36247425324389E-02","0","1.50970205585898E-02","1.10616808945533","0","","0","0","0","","0"
"2326","52136","262059","1057980","AVB BANK","Broken Arrow","OK","74012","12/31/2021","5/18/2022","NM","322 S. Main St.","ARKANSAS VALLEY BANCSHARES INC","4","0","0","4","0","Tulsa","46140","Tulsa, OK","2/16/1905","1/1/1934","8/1/2020","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.avb.bank","2.48202048574957E-02","3.04734156611059E-02","0","0","0","8.17661488143908E-02","0","8.28944309095137E-02","0","0","0","0","0","0","","0"
"57510","0","3214059","3680980","AVIDBANK","San Jose","CA","95112","12/31/2021","5/18/2022","NM","1732 N 1st St. 6th Fl.","AVIDBANK HOLDINGS INC","3","0","0","4","0","Santa Clara","41940","San Jose-Sunnyvale-Santa Clara, CA","10/1/2003","10/1/2003","11/13/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","San Francisco","San Francisco","Western","Western","0","1","https://www.avidbank.com","0.26517479956578","0.397581521275446","0","0.780493251636496","0","0","0","0","8.65287485972879E-02","0","","0","","0","0","0"
"90215","10957","619701","2465528","AVIDIA BANK","Hudson","MA","1749","12/31/2021","5/18/2022","SB","42 Main St","ASSABET VALLEY BCORP","10","0","0","4","0","Middlesex","14460","Boston-Cambridge-Newton, MA-NH","2/26/1869","11/27/1985","5/1/2021","Stock","0","0","FDIC","DIF","New York","NEW YORK","North Boston","Boston","Northeastern","Northeast","0","1","www.avidiabank.com","0.235078360493852","0.280028922390193","0","0.550243154850518","0","7.20741779647811E-02","0","8.15561800848625E-02","0.174746689708772","0","0","0","0","0","0","38.5289431757833"
"31390","6859","408875","3837962","AXIOM BANK, NATIONAL ASSOCIATION","Maitland","FL","32751","12/31/2021","5/18/2022","N","258 Southhall Ln.","AXIOM BANCSHARES INC","12","0","0","4","0","Orange","36740","Orlando-Kissimmee-Sanford, FL","1/1/1962","3/26/1963","8/4/2017","Stock","0","0","OCC","DIF","Atlanta","ATLANTA","Tampa","Atlanta","Southern","Southeast","0","1","www.axiombanking.com","0.835766768203518","1.16878474980143","0","0","0","4.39188180868527","0","4.40081347010796","0.491679644266839","0.2992949940141","","0.2992949940141","","0.2992949940141","","7.53701211305518"
"35546","16456","2917317","3814310","AXOS BANK","San Diego","CA","92122","12/31/2021","5/18/2022","SA","4350 La Jolla Village Drive,","AXOS FINANCIAL INC","3","0","1","4","0","San Diego","41740","San Diego-Carlsbad, CA","7/4/2000","7/4/2000","5/1/2020","Stock","0","0","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","www.axosbank.com","1.11342725473659","1.41130967262923","0.702886889803898","0.217801456236644","0.152910424617566","2.78060161518095","0","2.78213399526724","0","0.151108783893824","","0.151108783893824","0.127870260319177","0.305223410950283","","0"
"58228","0","3408728","3488850","B1BANK","Baton Rouge","LA","70801","12/31/2021","5/18/2022","NM","500 Laurel St","BUSINESS FIRST BANCSHARES INC","44","0","1","4","0","East Baton Rouge","12940","Baton Rouge, LA","2/1/2006","2/1/2006","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","0","www.b1bank.com","0.526490704969178","0.484832106168458","0.24447247907126","0.438751201135714","0","1.05417158066023","0.50966054912595","1.17060795506025","0.741333895895328","0.459944628025364","0","0.486963099543768","0.868157739846969","0.414002872672994","0","0"
"19434","0","5461","3033746","BAC COMMUNITY BANK","Stockton","CA","95202","12/31/2021","5/18/2022","NM","517 E. Weber Ave.","BAC FINANCIAL INC","10","0","0","4","1","San Joaquin","44700","Stockton-Lodi, CA","5/21/1965","5/21/1965","4/4/2019","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Sacramento","San Francisco","Western","Western","0","1","www.bankbac.com","2.05771853837134","1.82181106505235","0","0.720727213758683","0","1.3764195255366","0","1.53856378559798","1.04920510361264","0","","0","0","0","0","0"
"2469","0","846945","1247727","BADGER BANK","Fort Atkinson","WI","53538","12/31/2021","5/18/2022","NM","220 Grant St.","CITIZENS FINL EMPLOYEE STK OWNERSHIP PLAN&TR","4","0","0","8","0","Jefferson","","","1/7/1884","1/1/1934","4/30/2007","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","www.badgerbank.bank","5.92733668244051E-02","7.29141764284007E-02","0","0","0","0.117066804843879","0","0.121666633424417","0","0","","0","0","0","","0"
"2987","13311","69678","1141870","BAKER-BOYER NATIONAL BANK","Walla Walla","WA","99362","12/31/2021","5/18/2022","N","7 W. Main St","BAKER BOYER BCORP","8","0","1","8","0","Walla Walla","47460","Walla Walla, WA","11/10/1869","1/1/1934","3/19/2018","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Seattle","San Francisco","Western","West","0","1","www.bakerboyer.com","0.327557462223568","0.411416246879293","0","0.938050928151898","0","8.58771739914845E-02","3.29635499207607","0.011077059409962","0","0","","0","0","0","0","0"
"26704","0","696168","","BALBOA THRIFT AND LOAN ASSOCIATION","Chula Vista","CA","91910","12/31/2021","5/18/2022","NM","865 Amena Court","","4","0","0","6","0","San Diego","41740","San Diego-Carlsbad, CA","12/11/1980","7/3/1986","7/20/2017","Stock","0","0","FDIC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","0","http://www.balboathrift.com","0.290514439447987","0","0","0","0","0","","0","","0.37822002778198","","0.37822002778198","0.382712999161907","0.29899196992995","","0"
"6959","13519","505","1048728","BALLSTON SPA NATIONAL BANK","Ballston Spa","NY","12020","12/31/2021","5/18/2022","N","87 Front St.","BALLSTON SPA BCORP INC","13","0","0","4","0","Saratoga","10580","Albany-Schenectady-Troy, NY","1/1/1838","1/1/1934","3/31/2006","Stock","0","1","OCC","DIF","New York","NEW YORK","Syracuse","New York","Northeastern","Northeast","0","1","https://ww.bsnb.com","0.377081256137878","0.355180702206198","0","0.102858034631236","0.246050465798985","0.574190454556927","0","0.603184282740975","0.943425503522329","0.175788512896792","","0.175788512896792","1.49253731343284","0","0","2.28628230616302"
"35498","15953","200378","3153130","BANC OF CALIFORNIA, NATIONAL ASSOCIATION","Santa Ana","CA","92707","12/31/2021","5/18/2022","N","3 Macarthur Pl","BANC OF CALIFORNIA INC","36","0","0","4","0","Orange","31080","Los Angeles-Long Beach-Anaheim, CA","4/21/1941","1/3/2000","10/19/2021","Stock","0","1","OCC","DIF","San Francisco","SAN FRANCISCO","Orange","San Francisco","Western","Western","0","1","www.bancofcal.com","0.72621382990337","0.298677596704033","0","0.399218644053125","0","0.491625893865262","0","0.506072524378306","4.72597903494464","0.299809907760611","","0.299809907760611","","0.299809907760611","","0.242948790950158"
"4033","0","251352","2107789","BANCCENTRAL, NATIONAL ASSOCIATION","Alva","OK","73717","12/31/2021","5/18/2022","N","602-612 Flynn St.","MYERS BANCSHARES INC","6","0","1","2","1","Woods","","","8/11/1913","1/1/1934","7/17/2015","Stock","0","1","OCC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bcna.com","11.95090922697","9.36325012555823","2.31571836060652","10.2789527038837","0","2.04093432007401","0","2.13564038961825","12.0360718528036","5.79380360581131","0.196078431372549","6.34249471458774","0","7.35950044603033","0","0"
"27476","12941","1386251","1133286","BANCFIRST","Oklahoma City","OK","73102","12/31/2021","5/18/2022","NM","100 N Broadway Ave","BANCFIRST CORP","120","0","0","4","0","Oklahoma","36420","Oklahoma City, OK","4/1/1989","4/1/1989","5/21/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","0","www.bancfirst.bank","0.472536813223867","0.469317246312266","1.45440530276173E-02","0.446888183154003","0","0.491384169799897","0.503818283846098","0.490335300848748","0.439242814288999","0.103241845306734","0","0.103245822653469","7.42758108442684E-02","0.148946452095511","0","24.7834158415842"
"26725","0","110936","1242076","BANCO DO BRASIL AMERICAS","Miami","FL","33131","12/31/2021","5/18/2022","NM","1221 Brickell Ave, # 2200","BANCO DO BRASIL SA","4","0","0","8","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","7/24/1986","7/24/1986","7/31/2017","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","0","1","http://www.bbamericas.com","0.253162198915817","0.263042012680573","0","0","0","0.41748617656882","0","0.417824711700949","0","9.96236440115121E-02","0.179390073749253","0","0","0","","0"
"34968","0","940311","1129382","BANCO POPULAR DE PUERTO RICO","San Juan","PR","918","12/31/2021","5/18/2022","SM","209 Avenida Luis Munoz River","POPULAR INC","1","0","1","9","0","San Juan","41980","San Juan-Carolina-Caguas, PR","1/2/1999","1/2/1999","8/27/2018","Stock","0","0","FED","DIF","New York","NEW YORK","San Juan","New York","Northeastern","Southeast","171","0","http://www.popular.com","4.81094671695194","8.42322483819529","0","1.73818576860402","0","12.622278321237","0","12.6302494474266","1.65419456478929","0.904095018613721","0.978260869565218","0.889642024994704","0.674091441969519","1.4514896867838","","47.5376884422111"
"26653","0","78157","1139671","BANDERA BANK","Bandera","TX","78003","12/31/2021","5/18/2022","NM","207 Main St.","BANDERA BANCSHARES INC","1","0","0","7","1","Bandera","41700","San Antonio-New Braunfels, TX","4/24/1986","4/24/1986","6/17/2015","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Austin","Dallas","Southern","West","0","1","http://www.banderabank.com","1.07204116638079E-02","9.20414800269988E-03","0","0","","1.35056048260028E-02","","1.35056048260028E-02","0","0","","0","0","0","","0"
"57815","0","3402913","","BANESCO USA","Coral Gables","FL","33134","12/31/2021","5/18/2022","NM","150 Alhambra Circle, # 100","","4","0","1","4","0","Miami-Dade","33100","Miami-Fort Lauderdale-West Palm Beach, FL","1/10/2006","1/10/2006","6/30/2021","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","South Florida","Atlanta","Southern","Southeast","1","0","Banescousa.com","0.596067416426097","0.234907161653162","0","0","0","0.680705616545491","3.13342318059299","0.659436338243802","4.27726715478763","0","","0","0","0","0","1.21545813421982"
"18408","7107","419406","3547999","BANGOR SAVINGS BANK","Bangor","ME","4401","12/31/2021","5/18/2022","SB","24 Hamlin Way","BANGOR BCORP MHC","67","0","1","4","0","Penobscot","12620","Bangor, ME","2/14/1852","7/1/1961","5/1/2021","Stock","0","1","FDIC","DIF","New York","NEW YORK","Concord","Boston","Northeastern","Northeast","0","1","www.bangor.com","0.205288237074673","0.198741378930682","4.93449458439219E-03","0.319661941151392","7.56533971133501E-02","0.159514472152328","0.110182066980034","0.16900166552366","0.327469190004442","6.42857142857143E-02","","6.42857142857143E-02","0","8.71501888254091E-02","0","0"
"14291","12142","952846","1205156","BANK","Wapello","IA","52653","12/31/2021","5/18/2022","SM","409 Hwy 61 S","MORNING SUN BANK CORP","4","0","0","4","1","Louisa","","","2/13/1931","4/25/1934","1/12/2015","Stock","0","0","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank.bank","0.25443237349057","0.271493212669683","0","0","0","0.804093567251462","0","0.876144962166468","0.00588339118668","1.48920327624721E-02","","1.48920327624721E-02","0","1.80082838105529E-02","","0"
"1047","13079","496845","1099195","BANK & TRUST COMPANY","Litchfield","IL","62056","12/31/2021","5/18/2022","NM","401 N. Madison St.","LBT BANCSHARES INC","7","0","0","4","0","Montgomery","","","9/1/1902","1/1/1934","12/31/2014","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Springfield Il","St. louis","Central","Central","0","1","www.banktr.com","0.597914181729211","0.708020932792796","0","0","0","0.566465256797583","0.532003325020781","0.570645050712802","3.16145553412791E-02","1.35927689229283","","1.35927689229283","1.48837209302326","1.21986222732491","","0"
"13816","0","142049","1204092","BANK 1ST","West Union","IA","52175","12/31/2021","5/18/2022","SM","115 N. Vine St.","FNB BANSHARES INC","3","0","0","2","1","Fayette","","","1/1/1934","1/31/1934","12/28/2012","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Cedar Rapids","Chicago","Western","Western","0","1","www.bank1stia.com","0","0","0","0","0","0","0","0","0","0","0","0","0","0","",""
"8560","9178","634544","1060047","BANK 21","Carrollton","MO","64633","12/31/2021","5/18/2022","NM","One W. Washington Ave.","KNOTT HOLDING CO INC","5","0","0","4","1","Carroll","","","8/12/1912","1/1/1934","1/22/2016","Stock","0","1","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","www.bank21.com","0","0","0","0","0","0","0","0","0","0","","0","0","0","",""
"29087","2889","955977","5009026","BANK 34","Alamogordo","NM","88310","12/31/2021","5/18/2022","SA","500 10th St.","BANCORP 34 INC","5","0","1","4","0","Otero","","","8/1/1934","11/2/1934","12/18/2015","Stock","0","0","OCC","DIF","Dallas","DALLAS","Albuquerque","Dallas","Western","West","0","1","http://www.bank34.com","1.0512508782405","3.85356454720617E-02","0","0","0","0.320348824275322","0","0.36741254815911","9.80754996299038","0","","0","0","0","0","5.01824817518248"
"4147","52452","18854","3256134","BANK 7","Oklahoma City","OK","73116","12/31/2021","5/18/2022","SM","1039 Nw 63rd St","BANK7 CORP","12","0","1","4","0","Oklahoma","36420","Oklahoma City, OK","5/6/1901","1/1/1934","12/10/2021","Stock","0","0","FED","DIF","Dallas","DALLAS","Oklahoma City","Kansas City","Southern","West","0","1","www.bank7.com","1.00635808896671","0.49423290017125","0","0.807127039053861","0","0.548592327326755","0","0.597816309868121","1.95582705205385","0","","0","0","0","","0"
"5304","10916","594947","1208009","BANK FIRST, N.A.","Manitowoc","WI","54220","12/31/2021","5/18/2022","N","402 N 8th St","BANK FIRST CORP","23","0","0","4","0","Manitowoc","","","1/1/1894","1/1/1934","12/14/2020","Stock","0","0","OCC","DIF","Chicago","CHICAGO","Appleton","Chicago","Central","Central","0","1","www.bankfirst.com","0.387693958771185","0.422065661019674","1.43446026545065E-02","0.470680703647548","0","0.194540298132134","0","0.207595691550818","0.292518140842767","5.60206654010146E-02","0.428054000658545","1.71856740221351E-02","0.034041394335512","0","0","0"
"12517","12624","806846","2320618","BANK FIVE NINE","Oconomowoc","WI","53066","12/31/2021","5/18/2022","NM","155 W. Wisconsin Ave.","OCONOMOWOC BANCSHARES INC","19","0","0","4","0","Waukesha","33340","Milwaukee-Waukesha-West Allis, WI","9/1/1859","1/1/1934","5/4/2020","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Milwaukee","Chicago","Central","Central","0","1","WWW.BANKFIVENINE.COM","0.803446761111373","0.805340487150043","0","1.1662479582784","0","0.321128653006382","0","0.37060009303768","0.84450108781009","0.147318797878609","1.51057401812689","0","0","0","","93.8369538686844"
"8941","15932","812557","4932798","BANK FORWARD","Hannaford","ND","58448","12/31/2021","5/18/2022","NM","390 Wheat St","BK FORWARD EMPLOYEE STK OWNERSHIP PLAN&TR","12","0","1","2","1","Griggs","","","9/5/1927","1/1/1934","2/25/2016","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Fargo","Minneapolis","Central","West","0","1","WWW.BANKFORWARD.COM","3.88679553758855E-02","1.98337972361938E-02","0","0","0","0.119342943345625","0","0.133289402743665","0","0","","0","0","0","0","0"
"33686","0","790105","","BANK HAPOALIM B.M.","New York","NY","10036","12/31/2021","5/18/2022","OI","1120 Ave. Of The Americas","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1921","11/25/1974","4/3/2017","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","5.18570196964818","","","","","","","","","","","","","","",""
"16604","9993","539032","1082209","BANK INDEPENDENT","Sheffield","AL","35660","12/31/2021","5/18/2022","SM","710 S. Montgomery Ave.","BANCINDEPENDENT INC","31","0","0","4","0","Colbert","22520","Florence-Muscle Shoals, AL","8/2/1947","8/2/1947","1/1/2012","Stock","0","1","FED","DIF","Atlanta","ATLANTA","Shelby","Atlanta","Southern","Southeast","0","1","www.bibank.com","0.944603933118494","1.05396521163565","2.2240632523589E-03","2.00247439819446","0","0.664391865200986","8.12436528396219E-02","0.826921318371239","0.672671480032393","8.32726137191631E-02","0.481927710843374","6.52741514360313E-02","0","8.77898895310557E-02","","0"
"14521","13639","187947","1202762","BANK IOWA","West Des Moines","IA","50266","12/31/2021","5/18/2022","SM","1225 Jordan Creek Parkway, #","BANK IOWA CORP","25","0","0","2","1","Dallas","19780","Des Moines-West Des Moines, IA","3/7/1923","6/28/1934","12/2/2019","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Des Moines","Chicago","Western","Western","0","1","WWW.BANKIOWA.BANK","0.670590256894922","0.593242443334687","0.158519584476323","0.310839138628327","0","0.588020600997607","1.26314881876186","0.462495391077125","3.75328412360816E-02","6.84618895481515E-02","0","7.34573947110676E-02","0.066511473229132","8.01538954793203E-02","0","15.4003843689942"
"19842","0","101019","1232536","BANK LEUMI USA","New York","NY","10017","12/31/2021","5/18/2022","NM","579 5th Ave.","BANK LEUMI LE-ISRAEL B M","5","0","1","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","7/22/1968","7/22/1968","10/1/2010","Stock","0","1","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","http://www.leumiusa.com","0.96637743343857","0.468304055371332","1.97032279116897","0.16627190938287","0","0","0","0","2.16708893118154","0","0","0","","0","","0"
"1008","0","382742","","BANK MICHIGAN","Brooklyn","MI","49230","12/31/2021","5/18/2022","SM","417 S. Main St.","","3","0","0","4","0","Jackson","27100","Jackson, MI","10/1/1907","1/1/1934","7/1/2019","Stock","0","0","FED","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","http://www.bankmichigan.com","0.700569355225175","0.87975699220541","0","1.21588963850569","0","0.977247295785155","0","1.17784571120302","0","0","0","0","0","0","0","0"
"5170","0","45551","1203714","BANK MIDWEST","Spirit Lake","IA","51360","12/31/2021","5/18/2022","SM","1525 18th St.","GOODENOW BCORP","11","0","1","2","0","Dickinson","","","1/1/1887","1/1/1934","12/31/2017","Stock","0","1","FED","DIF","Kansas City","KANSAS CITY","Sioux City","Chicago","Western","Western","0","1","bankmidwest.com","0.133219267492168","0.138439372251485","0","0.313074199373852","0","6.08180021286301E-02","0","7.80602039322828E-02","0.190846268852098","0","0","0","0","0","","0"
"16601","12437","645157","1870022","BANK NORTHWEST","Hamilton","MO","64644","12/31/2021","5/18/2022","NM","201 S. Davis St.","CALDWELL COUNTY BANCSHARES INC","6","0","0","2","1","Caldwell","28140","Kansas City, MO-KS","8/4/1945","8/4/1947","8/1/2018","Stock","0","0","FDIC","DIF","Kansas City","KANSAS CITY","Kansas City","Kansas City","Western","West","0","1","http://www.banknw.com","0.162133771779589","0.197900721626941","0","0.110864745011086","","0.81996989983912","","0.81996989983912","0","0.273390036452005","","0.273390036452005","0.278810408921933","0","","0"
"11782","0","213538","5587485","BANK OF ABBEVILLE & TRUST COMPANY","Abbeville","LA","70510","12/31/2021","5/18/2022","NM","123 Concord St","BOA FINANCIAL CORP","3","0","0","4","1","Vermilion","29180","Lafayette, LA","3/14/1894","1/1/1934","11/16/2021","Stock","0","1","FDIC","DIF","Dallas","DALLAS","Baton Rouge","Atlanta","Southern","Western","0","1","www.bankofabbeville.com","0.382266893648253","0.42121584081659","0","0","0","1.02066374452098","","1.02066374452098","7.06797031452468E-02","1.34252539912917","","1.34252539912917","0","1.81550539744848","0","0"
"155","14550","986935","3194076","BANK OF ALAPAHA","Alapaha","GA","31622","12/31/2021","5/18/2022","NM","245 Ne Railroad St.","ALAPAHA HOLDING CO","4","0","0","8","0","Berrien","","","3/25/1905","1/1/1934","3/24/2009","Stock","0","0","FDIC","DIF","Atlanta","ATLANTA","Albany Ga","Atlanta","Southern","Southeast","0","1","www.bankofalapaha.com","0.385023306387644","6.58013785388804E-03","0","0","0","1.00290843445993E-02","","1.00290843445993E-02","0.377427406099714","0.227079193868862","","0.227079193868862","0.694444444444444","0","0","0"
"26689","0","564052","2029368","BANK OF ALMA","Alma","WI","54610","12/31/2021","5/18/2022","NM","211 S Main St","DAIRYLAND BANK HOLDING CORP","4","0","1","4","0","Buffalo","","","6/20/1986","6/20/1986","7/22/2020","Stock","0","0","FDIC","DIF","Chicago","CHICAGO","Eau Claire","Minneapolis","Central","Central","0","1","www.bankofalma.net","0.732190346856787","0.916379482213551","0","0.238756774459364","7.2870249017038","0.843575418994413","0","0.895876594482349","0","0.439698492462312","0","0.444444444444444","0.707964601769911","0.297029702970297","","0"
"25178","12449","1443266","1073757","BANK OF AMERICA CALIFORNIA, NATIONAL ASSOCIATION","San Francisco","CA","94104","12/31/2021","5/18/2022","N","555 California St.","BANK OF AMERICA CORP","1","0","0","9","0","San Francisco","41860","San Francisco-Oakland-Hayward, CA","5/18/1984","5/18/1984","9/16/2009","Stock","0","0","OCC","DIF","San Francisco","WASHINGTON","San Francisco","San Francisco","Western","Western","0","0","www.bankofamerica.com","1.02190974493133","1.02190974493133","","","","1.02190974493133","","1.02190974493133","","","","","","","","0"
"3510","0","480228","1073757","BANK OF AMERICA, NATIONAL ASSOCIATION","Charlotte","NC","28202","12/31/2021","5/18/2022","N","100 N Tryon St","BANK OF AMERICA CORP","4091","229","1","9","0","Mecklenburg","16740","Charlotte-Concord-Gastonia, NC-SC","10/17/1904","1/1/1934","3/31/2020","Stock","0","1","OCC","DIF","Atlanta","WASHINGTON","Charlotte","Richmond","Northeastern","Southeast","0","0","www.bankofamerica.com","0.61614929653652","1.2627954296447","0.598493447528635","0.832145343632928","0.927299703264095","1.40571051631785","2.20955882352941","1.30273215807991","0.421097276500348","0.348219194819476","0.598596732250626","9.97979699632451E-02","0.186033199771036","3.59971202303816E-02","0.137870981786518","12.2080503561372"
"8243","9803","31835","3664216","BANK OF ANGUILLA","Anguilla","MS","38721","12/31/2021","5/18/2022","NM","130 Holland St","PYRAMID FINANCIAL CORP","5","0","0","2","0","Sharkey","","","1/1/1904","1/1/1934","11/16/2021","Stock","0","0","FDIC","DIF","Dallas","DALLAS","Jackson Ms","Atlanta","Southern","West","0","1","http://www.bankofanguilla.com","1.2958987307979","3.43830937277129","0","5.09467989179441","","7.58882046423496","","7.58882046423496","0.624219725343321","2.02282157676349","","2.02282157676349","2.71172298706717","1.53528196043696","","0"
"34120","14546","2390929","2454380","BANK OF ANN ARBOR","Ann Arbor","MI","48104","12/31/2021","5/18/2022","NM","125 S 5th Ave","ARBOR BCORP INC","17","0","0","4","0","Washtenaw","11460","Ann Arbor, MI","1/16/1996","1/16/1996","11/30/2021","Stock","0","1","FDIC","DIF","Chicago","CHICAGO","Detroit","Chicago","Central","Central","0","1","www.bankofannarbor.com","0.297634792692553","0.419311069988564","0","0.567771452070991","0","0.303697347311868","0.940871116878903","0.201694056950438","8.01655861739835E-02","0.23094688221709","","0.23094688221709","0.2829476861167","0.191378402947227","0","0"
"33681","0","909000","","BANK OF BARODA","New York","NY","10016","12/31/2021","5/18/2022","OI","1 Park Ave","","1","0","0","4","0","New York","35620","New York-Newark-Jersey City, NY-NJ-PA","1/1/1908","2/22/1979","3/23/2020","Stock","0","0","FDIC","DIF","New York","NEW YORK","New York City","New York","Northeastern","Northeast","0","0","","0.833668254147545","","","","","","","","","","","","","","",""
"23123","10508","225559","1097249","BANK OF BARTLETT","Bartlett","TN","38134","12/31/2021","5/18/2022","SM","6281 Stage Rd","WEST TENNESSEE BANCSHARES INC","7","0","0","8","0","Shelby","32820","Memphis, TN-MS-AR","5/19/1980","5/19/1980","11/16/2021","Stock","0","0","FED","DIF","Dallas","DALLAS","Nashville","St. louis","Southern","Southeast","0","1","http://www.bankofbartlett.com","0.441227485510043","0.466593250098405","0","0.28364061066155","0","0.590487939653289","0.979981572996063","0.474056269143778","0.286009002250563","0.17603696776323","","0.17603696776323","4.16319733555371E-02","0.224315836698071","","0"
