CUSIP,SEQ,START,COUPON,MARGIN,SIMPNDX,FIRSTRST,CPNFRQ,FORMULA
3130AMZQ8,1,2021-06-30,0.51,0.0,0,N/A,S,0.51
3130AMZR6,1,2021-06-30,2.37,0.0,0,N/A,S,2.37
3130AMZS4,1,2021-07-15,0.5,0.0,0,N/A,Q,0.5
3130AMZS4,2,2021-10-15,0.55,0.0,0,N/A,Q,0.55
3130AMZS4,3,2022-01-15,0.6,0.0,0,N/A,Q,0.6
3130AMZS4,4,2022-04-15,0.65,0.0,0,N/A,Q,0.65
3130AMZS4,5,2022-07-15,0.7,0.0,0,N/A,Q,0.7
3130AMZS4,6,2022-10-15,0.75,0.0,0,N/A,Q,0.75
3130AMZS4,7,2023-01-15,0.8,0.0,0,N/A,Q,0.8
3130AMZS4,8,2023-04-15,0.85,0.0,0,N/A,Q,0.85
3130AMZS4,9,2023-07-15,0.9,0.0,0,N/A,Q,0.9
3130AMZS4,10,2023-10-15,0.95,0.0,0,N/A,Q,0.95
3130AMZS4,11,2024-01-15,1.0,0.0,0,N/A,Q,1.0
3130AMZS4,12,2024-04-15,1.125,0.0,0,N/A,Q,1.125
3130AMZS4,13,2024-07-15,1.25,0.0,0,N/A,Q,1.25
3130AMZS4,14,2024-10-15,1.375,0.0,0,N/A,Q,1.375
3130AMZS4,15,2025-01-15,1.5,0.0,0,N/A,Q,1.5
3130AMZS4,16,2025-04-15,1.625,0.0,0,N/A,Q,1.625
3130AMZS4,17,2025-07-15,1.75,0.0,0,N/A,Q,1.75
3130AMZS4,18,2025-10-15,2.0,0.0,0,N/A,Q,2.0
3130AMZS4,19,2026-01-15,2.5,0.0,0,N/A,Q,2.5
3130AMZS4,20,2026-04-15,3.0,0.0,0,N/A,Q,3.0
3130AMZU9,1,2021-06-24,0.52,0.0,0,N/A,S,0.52
3130AMZV7,1,2021-07-22,0.35,0.0,0,N/A,S,0.35
3130AMZW5,1,2021-07-21,0.8,0.0,0,N/A,S,0.8
3130AMZW5,2,2023-07-21,0.9,0.0,0,N/A,S,0.9
3130AMZW5,3,2024-07-21,1.0,0.0,0,N/A,S,1.0
3130AMZW5,4,2025-07-21,2.0,0.0,0,N/A,S,2.0
3130AMZW5,5,2026-01-21,3.0,0.0,0,N/A,S,3.0
3130AMZX3,1,2021-07-13,1.0,0.0,0,N/A,S,1.0
3130AMZY1,1,2021-06-29,0.75,0.0,0,N/A,S,0.75
3130AMZY1,2,2023-12-29,1.75,0.0,0,N/A,S,1.75
3130AMZZ8,1,2021-06-30,1.22,0.0,0,N/A,S,1.22
3130AN2B5,1,2021-07-22,0.45,0.0,0,N/A,S,0.45
3130AN2C3,1,2021-06-30,1.0,0.0,0,N/A,S,1.0
3130AN2D1,1,2021-06-30,0.6,0.0,0,N/A,S,0.6
3130AN2E9,1,2021-07-22,0.45,0.0,0,N/A,S,0.45
3130AN2F6,1,2021-06-30,0.82,0.0,0,N/A,S,0.82
3130ANR51,1,2021-08-24,0.52,0.0,0,N/A,S,0.52
3130ANR85,1,2021-08-26,0.6,0.0,0,N/A,S,0.6
3130ANR85,2,2023-08-26,0.7,0.0,0,N/A,S,0.7
3130ANR85,3,2024-08-26,1.2,0.0,0,N/A,S,1.2
3130ANR85,4,2025-02-26,1.4,0.0,0,N/A,S,1.4
3130ANR85,5,2025-08-26,2.2,0.0,0,N/A,S,2.2
3130ANR85,6,2026-02-26,3.5,0.0,0,N/A,S,3.5
3130ANR93,1,2021-08-25,1.7,0.0,0,N/A,S,1.7
3130ANRA0,1,2021-09-09,0.3,0.0,0,N/A,S,0.3
3130ANRA0,2,2022-09-09,0.6,0.0,0,N/A,S,0.6
3130ANRA0,3,2023-09-09,1.2,0.0,0,N/A,S,1.2
3130ANRA0,4,2024-09-09,2.4,0.0,0,N/A,S,2.4
3130ANRB8,1,2021-09-17,0.55,0.0,0,N/A,S,0.55
3130ANRC6,1,2021-08-26,0.5,0.0,0,N/A,S,0.5
3130ANRC6,2,2022-08-26,0.75,0.0,0,N/A,S,0.75
3130ANRC6,3,2023-08-26,1.0,0.0,0,N/A,S,1.0
3130ANRC6,4,2024-08-26,1.25,0.0,0,N/A,S,1.25
3130ANRC6,5,2025-08-26,1.5,0.0,0,N/A,S,1.5
3130ANRD4,1,2021-09-15,1.5,0.0,0,N/A,S,1.5
3130ANRF9,1,2021-08-26,0.98,0.0,0,N/A,S,0.98
3130ANRG7,1,2021-08-24,1.25,0.0,0,N/A,S,1.25
3130ANRH5,1,2021-08-26,1.72,0.0,0,N/A,S,1.72
3130ANRJ1,1,2021-08-30,1.0,0.0,0,N/A,S,1.0
3130ANRL6,1,2021-08-30,1.125,0.0,0,N/A,S,1.125
3130ANRM4,1,2021-08-24,1.3,0.0,0,N/A,S,1.3
3130ANRN2,1,2021-08-30,0.45,0.0,0,N/A,S,0.45
3130ANRP7,1,2021-09-13,0.5,0.0,0,N/A,S,0.5
3130ANRQ5,1,2021-09-09,0.3,0.0,0,N/A,S,0.3
3130ANRQ5,2,2022-03-09,1.1,0.0,0,N/A,S,1.1
3130ANRR3,1,2021-09-17,1.0,0.0,0,N/A,S,1.0
3130ANRS1,1,2021-09-14,1.05,0.0,0,N/A,S,1.05
3130ANRT9,1,2021-08-25,0.5,0.0,0,N/A,S,0.5
3130ANRT9,2,2023-08-25,1.125,0.0,0,N/A,S,1.125
3130ANRU6,1,2021-09-17,1.02,0.0,0,N/A,S,1.02
3130ANRV4,1,2021-09-09,0.5,0.0,0,N/A,Q,0.5
3130ANKW9,4,2024-08-25,1.25,0.0,0,N/A,S,1.25
3130ANKW9,5,2025-08-25,1.5,0.0,0,N/A,S,1.5
3130ANKX7,1,2021-08-26,0.85,0.0,0,N/A,S,0.85
3130ANKY5,1,2021-08-26,0.5,0.0,0,N/A,S,0.5
3130ANKY5,2,2022-08-26,0.625,0.0,0,N/A,S,0.625
3130ANKY5,3,2023-08-26,0.875,0.0,0,N/A,S,0.875
3130ANKY5,4,2024-08-26,1.125,0.0,0,N/A,S,1.125
3130ANKY5,5,2025-08-26,1.375,0.0,0,N/A,S,1.375
3130ANKZ2,1,2021-08-25,0.75,0.0,0,N/A,S,0.75
3130ANKZ2,2,2024-08-25,1.5,0.0,0,N/A,S,1.5
3130ANL24,1,2021-08-25,1.65,0.0,0,N/A,S,1.65
3130ANL40,1,2021-08-27,0.85,0.0,0,N/A,S,0.85
3130ANL57,1,2021-08-25,0.875,0.0,0,N/A,S,0.875
3130ANL73,1,2021-09-08,0.2,0.0,0,N/A,Q,0.2
3130ANL73,2,2022-09-08,1.6,0.0,0,N/A,Q,1.6
3130ANL81,1,2021-08-26,0.875,0.0,0,N/A,S,0.875
3130ANL99,1,2021-08-26,0.2,0.0,0,N/A,S,0.2
3130ANL99,2,2022-08-26,1.5,0.0,0,N/A,S,1.5
3130ANLA6,1,2021-08-26,0.75,0.0,0,N/A,S,0.75
3130ANLC2,1,2021-08-27,0.85,0.0,0,N/A,S,0.85
3130ANLD0,1,2021-09-10,0.15,0.0,0,N/A,Q,0.15
3130ANLD0,2,2022-06-10,1.45,0.0,0,N/A,Q,1.45
3130ANLE8,1,2021-09-10,0.125,0.0,0,N/A,S,0.125
3130ANLE8,2,2022-03-10,1.35,0.0,0,N/A,S,1.35
3130ANLF5,1,2021-08-24,1.05,0.0,0,N/A,S,1.05
3130ANLG3,1,2021-08-23,0.75,0.0,0,N/A,S,0.75
3130ANLG3,2,2022-08-23,1.0,0.0,0,N/A,S,1.0
3130ANLG3,3,2023-08-23,1.25,0.0,0,N/A,S,1.25
3130ANLG3,4,2024-08-23,1.5,0.0,0,N/A,S,1.5
3130ANLG3,5,2025-08-23,2.0,0.0,0,N/A,S,2.0
3130ANLH1,1,2021-08-24,1.0,0.0,0,N/A,S,1.0
3130ANLJ7,1,2021-09-08,1.1,0.0,0,N/A,S,1.1
3130ANLK4,1,2021-08-23,0.43,0.0,0,N/A,S,0.43
3130ANLL2,1,2021-08-27,0.15,0.0,0,N/A,Q,0.15
3130ANLL2,2,2022-05-27,1.4,0.0,0,N/A,Q,1.4
3130ANLM0,1,2021-09-15,0.2,0.0,0,N/A,Q,0.2
3130ANLM0,2,2022-06-15,1.35,0.0,0,N/A,Q,1.35
3130ANHD5,1,2021-08-26,0.4,0.0,0,N/A,S,0.4
3130ANHD5,2,2022-02-26,0.5,0.0,0,N/A,S,0.5
3130ANHD5,3,2022-08-26,0.6,0.0,0,N/A,S,0.6
3130ANHD5,4,2023-02-26,0.8,0.0,0,N/A,S,0.8
3130ANHD5,5,2023-08-26,1.0,0.0,0,N/A,S,1.0
3130ANHD5,6,2024-02-26,1.2,0.0,0,N/A,S,1.2
3130ANHD5,7,2024-08-26,1.5,0.0,0,N/A,S,1.5
3130ANHD5,8,2025-02-26,2.0,0.0,0,N/A,S,2.0
3130ANHD5,9,2025-08-26,2.5,0.0,0,N/A,S,2.5
3130ANHD5,10,2026-02-26,3.0,0.0,0,N/A,S,3.0
3130ANHE3,1,2021-08-24,0.78,0.0,0,N/A,S,0.78
3130ANHF0,1,2021-08-24,0.5,0.0,0,N/A,S,0.5
3130ANHF0,2,2023-08-24,1.25,0.0,0,N/A,S,1.25
3130ANHG8,1,2021-07-30,0.5,0.0,0,N/A,S,0.5
3130ANHH6,1,2021-07-30,0.56,0.0,0,N/A,S,0.56
3130ANHJ2,1,2021-08-25,0.61,0.0,0,N/A,S,0.61
3130ANHK9,1,2021-08-26,0.42,0.0,0,N/A,S,0.42
3130ANHL7,1,2021-08-24,0.4,0.0,0,N/A,S,0.4
3130ANHM5,1,2021-08-26,0.55,0.0,0,N/A,S,0.55
3130ANHN3,1,2021-08-26,0.67,0.0,0,N/A,S,0.67
3130ANHP8,1,2021-08-26,0.9,0.0,0,N/A,S,0.9
3130ANHQ6,1,2021-08-26,1.0,0.0,0,N/A,S,1.0
3130ANHR4,1,2021-08-26,0.625,0.0,0,N/A,S,0.625
3130ANHR4,2,2022-08-26,0.75,0.0,0,N/A,S,0.75
3130ANHR4,3,2023-08-26,1.0,0.0,0,N/A,S,1.0
3130ANHR4,4,2024-08-26,1.25,0.0,0,N/A,S,1.25
3130ANHR4,5,2025-02-26,1.375,0.0,0,N/A,S,1.375
3130ANHR4,6,2025-08-26,1.5,0.0,0,N/A,S,1.5
3130ANHR4,7,2026-02-26,1.625,0.0,0,N/A,S,1.625
3130ANHS2,1,2021-08-11,1.22,0.0,0,N/A,S,1.22
3130ANHU7,1,2021-08-26,0.35,0.0,0,N/A,Q,0.35
3130ANHU7,2,2021-11-26,0.4,0.0,0,N/A,Q,0.4
3130ANHU7,3,2022-02-26,0.45,0.0,0,N/A,Q,0.45
3130ANHU7,4,2022-05-26,0.5,0.0,0,N/A,Q,0.5
3130ANHU7,5,2022-08-26,0.55,0.0,0,N/A,Q,0.55
3130ANHU7,6,2022-11-26,0.6,0.0,0,N/A,Q,0.6
3130ANHU7,7,2023-02-26,0.65,0.0,0,N/A,Q,0.65
3130ANHU7,8,2023-05-26,0.7,0.0,0,N/A,Q,0.7
3130ANHU7,9,2023-08-26,0.75,0.0,0,N/A,Q,0.75
3130ANHU7,10,2023-11-26,0.8,0.0,0,N/A,Q,0.8
3130ANHU7,11,2024-02-26,0.85,0.0,0,N/A,Q,0.85
3130ANHU7,12,2024-05-26,0.9,0.0,0,N/A,Q,0.9
3130ANHU7,13,2024-08-26,0.95,0.0,0,N/A,Q,0.95
3130ANHU7,14,2024-11-26,1.0,0.0,0,N/A,Q,1.0
3130ANHU7,15,2025-02-26,1.25,0.0,0,N/A,Q,1.25
3130ANHU7,16,2025-05-26,1.5,0.0,0,N/A,Q,1.5
3130ANHU7,17,2025-08-26,1.75,0.0,0,N/A,Q,1.75
3130ANCD0,1,2021-07-30,1.11,0.0,0,N/A,S,1.11
3130ANCE8,1,2021-08-10,0.6,0.0,0,N/A,S,0.6
3130ANCF5,1,2021-08-12,1.0,0.0,0,N/A,S,1.0
3130ANCH1,1,2021-07-27,1.0,0.0,0,N/A,S,1.0
3130ANCJ7,1,2021-07-28,2.0,0.0,0,N/A,S,2.0
3130ANCM0,1,2021-07-29,0.95,0.0,0,N/A,S,0.95
3130ANCN8,1,2021-08-04,0.75,0.0,0,N/A,S,0.75
3130ANCN8,2,2024-02-04,1.0,0.0,0,N/A,S,1.0
3130ANCN8,3,2025-02-04,1.5,0.0,0,N/A,S,1.5
3130ANCN8,4,2026-02-04,2.0,0.0,0,N/A,S,2.0
3130ANCN8,5,2027-02-04,2.5,0.0,0,N/A,S,2.5
3130ANCN8,6,2028-02-04,3.0,0.0,0,N/A,S,3.0
3130ANCP3,1,2021-07-28,0.81,0.0,0,N/A,S,0.81
3130ANCQ1,1,2021-07-30,0.87,0.0,0,N/A,S,0.87
3130ANCR9,1,2021-07-27,1.0,0.0,0,N/A,S,1.0
3130ANCS7,1,2021-07-28,0.5,0.0,0,N/A,S,0.5
3130ANCS7,2,2022-07-28,0.75,0.0,0,N/A,S,0.75
3130ANCS7,3,2023-07-28,1.0,0.0,0,N/A,S,1.0
3130ANCS7,4,2024-07-28,1.5,0.0,0,N/A,S,1.5
3130ANCS7,5,2025-07-28,2.0,0.0,0,N/A,S,2.0
3130ANCS7,6,2026-07-28,2.5,0.0,0,N/A,S,2.5
3130ANCS7,7,2027-07-28,3.0,0.0,0,N/A,S,3.0
3130ANCT5,1,2021-07-29,0.6,0.0,0,N/A,S,0.6
3130ANCU2,1,2021-07-29,0.5,0.0,0,N/A,S,0.5
3130ANCV0,1,2021-07-29,1.0,0.0,0,N/A,S,1.0
3130ANCW8,1,2021-07-29,0.61,0.0,0,N/A,S,0.61
3130ANCX6,1,2021-07-27,0.25,0.0,0,N/A,S,0.25
3130ANCX6,2,2022-07-27,1.5,0.0,0,N/A,S,1.5
3130ANCZ1,1,2021-07-28,0.59,0.0,0,N/A,S,0.59
3130AND23,1,2021-07-19,1.875,0.0,0,N/A,S,1.875
3130AND31,1,2021-07-19,1.625,0.0,0,N/A,S,1.625
3130AND49,1,2021-07-26,0.515,0.0,0,N/A,S,0.515
3130AND56,1,2021-08-10,0.25,0.0,0,N/A,S,0.25
3130AND56,2,2022-08-10,0.5,0.0,0,N/A,S,0.5
3130AND56,3,2023-08-10,1.0,0.0,0,N/A,S,1.0
3130AN6K1,1,2021-07-29,1.9,0.0,0,N/A,S,1.9
3130AN6L9,1,2021-07-08,0.82,0.0,0,N/A,S,0.82
3130AN6N5,1,2021-07-29,0.7,0.0,0,N/A,S,0.7
3130AN6P0,1,2021-07-29,0.75,0.0,0,N/A,S,0.75
3130AN6R6,1,2021-07-27,2.35,0.0,0,N/A,S,2.35
3130AN6S4,1,2021-07-29,0.95,0.0,0,N/A,S,0.95
3130AN6T2,1,2021-07-27,0.84,0.0,0,N/A,S,0.84
3130AN6U9,1,2021-07-22,0.5,0.0,0,N/A,S,0.5
3130AN6V7,1,2021-07-27,0.26,0.0,0,N/A,S,0.26
3130AN6W5,1,2021-07-21,0.5,0.0,0,N/A,S,0.5
3130AN6W5,2,2022-01-21,0.625,0.0,0,N/A,S,0.625
3130AN6W5,3,2022-07-21,0.75,0.0,0,N/A,S,0.75
3130AN6W5,4,2023-01-21,0.875,0.0,0,N/A,S,0.875
3130AN6W5,5,2023-07-21,1.0,0.0,0,N/A,S,1.0
3130AN6W5,6,2024-01-21,1.125,0.0,0,N/A,S,1.125
3130AN6W5,7,2024-07-21,1.25,0.0,0,N/A,S,1.25
3130AN6W5,8,2025-01-21,1.5,0.0,0,N/A,S,1.5
3130AN6W5,9,2025-07-21,1.75,0.0,0,N/A,S,1.75
3130AN6W5,10,2026-01-21,2.0,0.0,0,N/A,S,2.0
3130AN6X3,1,2021-07-21,0.74,0.0,0,N/A,S,0.74
3130AN6Y1,1,2021-07-30,0.5,0.0,0,N/A,S,0.5
3130AN6Z8,1,2021-07-28,0.82,0.0,0,N/A,S,0.82
3130AN7A2,1,2021-07-29,0.61,0.0,0,N/A,S,0.61
3130AN7B0,1,2021-07-29,0.8,0.0,0,N/A,S,0.8
3130AN7C8,1,2021-07-29,0.85,0.0,0,N/A,S,0.85
3130AN7D6,1,2021-07-28,0.625,0.0,0,N/A,S,0.625
3130AN7E4,1,2021-07-29,0.4,0.0,0,N/A,S,0.4
3130AN7F1,1,2021-07-19,1.12,0.0,0,N/A,S,1.12
3130AN7G9,1,2021-07-29,1.74,0.0,0,N/A,S,1.74
3130AN7H7,1,2021-07-22,2.0,0.0,0,N/A,S,2.0
3130AN7J3,1,2021-07-28,2.3,0.0,0,N/A,S,2.3
3130AN7K0,1,2021-07-29,0.4,0.0,0,N/A,S,0.4
3130AN7L8,1,2021-07-28,0.52,0.0,0,N/A,S,0.52
3130AN7M6,1,2021-07-21,0.625,0.0,0,N/A,S,0.625
3130AQ6J7,1,2021-12-27,1.17,0.0,0,N/A,S,1.17
3130AQ6K4,1,2021-12-30,1.61,0.0,0,N/A,S,1.61
3130AQ6M0,1,2021-12-29,0.775,0.0,0,N/A,S,0.775
3130AQ6N8,1,2021-12-30,1.15,0.0,0,N/A,S,1.15
3130AQ6P3,1,2021-12-16,1.53,0.0,0,N/A,S,1.53
3130AQ6Q1,1,2021-12-21,0.75,0.0,0,N/A,S,0.75
3130AQ6Q1,2,2023-12-21,2.25,0.0,0,N/A,S,2.25
3130AQ6R9,1,2021-12-23,1.25,0.0,0,N/A,S,1.25
3130AQ6T5,1,2021-12-28,0.85,0.0,0,N/A,S,0.85
3130AQ6U2,1,2021-12-28,1.0,0.0,0,N/A,S,1.0
3130AQ6V0,1,2021-12-28,0.95,0.0,0,N/A,S,0.95
3130AQ6Y4,1,2021-12-28,0.85,0.0,0,N/A,S,0.85
3130AQ6Z1,1,2021-12-29,1.25,0.0,0,N/A,S,1.25
3130AQ6Z1,2,2024-09-29,1.75,0.0,0,N/A,S,1.75
3130AQ7A5,1,2021-12-30,1.305,0.0,0,N/A,S,1.305
3130AQ7B3,1,2021-12-21,1.61,0.0,0,N/A,S,1.61
3130AQ7C1,1,2021-12-30,0.5,0.0,0,N/A,S,0.5
3130AQ7D9,1,2021-12-29,0.625,0.0,0,N/A,S,0.625
3130AQ7E7,1,2021-12-30,1.5,0.0,0,N/A,S,1.5
3130AQ7F4,1,2021-12-30,1.6,0.0,0,N/A,S,1.6
3130AQ7G2,1,2021-12-27,1.2,0.0,0,N/A,S,1.2
3130AQ7H0,1,2021-12-30,1.15,0.0,0,N/A,S,1.15
3130AQ7J6,1,2021-12-29,0.65,0.0,0,N/A,S,0.65
3130AQ7K3,1,2021-12-29,0.78,0.0,0,N/A,S,0.78
3130AQ7L1,1,2021-12-16,1.605,0.0,0,N/A,S,1.605
3130AQ7M9,1,2021-12-27,1.25,0.0,0,N/A,S,1.25
3130AQA29,1,2021-12-28,1.23,0.0,0,N/A,S,1.23
3130AQA37,1,2021-12-30,1.0,0.0,0,N/A,S,1.0
3130AQA45,1,2021-12-21,0.8,0.0,0,N/A,S,0.8
3130AQA45,2,2023-12-21,2.25,0.0,0,N/A,S,2.25
3130AQ5E9,1,2021-12-01,0.7,0.0,0,N/A,S,0.7
3130AQ5F6,1,2021-12-30,1.1,0.0,0,N/A,S,1.1
3130AQ5G4,1,2021-12-28,0.8,0.0,0,N/A,S,0.8
3130AQ5H2,1,2021-12-28,0.9,0.0,0,N/A,S,0.9
3130AQ5K5,1,2021-12-22,1.0,0.0,0,N/A,S,1.0
3130AQ5K5,2,2023-12-22,1.5,0.0,0,N/A,S,1.5
3130AQ5L3,1,2021-12-16,0.5,0.0,0,N/A,S,0.5
3130AQ5L3,2,2022-12-16,1.5,0.0,0,N/A,S,1.5
3130AQ5M1,1,2021-12-28,1.125,0.0,0,N/A,S,1.125
3130AQ5M1,2,2023-12-28,1.65,0.0,0,N/A,S,1.65
3130AQ5N9,1,2021-12-29,1.1,0.0,0,N/A,S,1.1
3130AQ5N9,2,2023-06-29,1.65,0.0,0,N/A,S,1.65
3130AQ5P4,1,2021-12-30,1.61,0.0,0,N/A,S,1.61
3130AQ5Q2,1,2021-12-30,1.5,0.0,0,N/A,S,1.5
3130AQ5R0,1,2021-12-30,1.15,0.0,0,N/A,S,1.15
3130AQ5S8,1,2021-12-30,1.25,0.0,0,N/A,S,1.25
3130AQ5T6,1,2021-12-29,0.75,0.0,0,N/A,S,0.75
3130AQ5U3,1,2021-12-15,1.3,0.0,0,N/A,S,1.3
3130AQ5W9,1,2021-12-20,0.5,0.0,0,N/A,S,0.5
3130AQ5W9,2,2022-12-20,1.5,0.0,0,N/A,S,1.5
3130AQ5X7,1,2021-12-30,1.15,0.0,0,N/A,S,1.15
3130AQ5Y5,1,2021-12-30,1.3,0.0,0,N/A,S,1.3
3130AQ5Z2,1,2021-12-30,1.05,0.0,0,N/A,S,1.05
3130AQ6A6,1,2021-12-30,1.0,0.0,0,N/A,S,1.0
3130AQ6A6,2,2023-12-30,2.0,0.0,0,N/A,S,2.0
3130AQ6A6,3,2025-06-30,3.0,0.0,0,N/A,S,3.0
3130AQ6B4,1,2021-12-15,1.22,0.0,0,N/A,S,1.22
3130AQ6C2,1,2021-12-10,2.64,0.0,0,N/A,S,2.64
3130AQ6D0,1,2021-12-08,1.31,0.0,0,N/A,S,1.31
3130AQ6E8,1,2021-12-29,0.75,0.0,0,N/A,S,0.75
3130AQ6F5,1,2021-12-28,0.8,0.0,0,N/A,S,0.8
3130AQ6G3,1,2021-12-22,1.25,0.0,0,N/A,S,1.25
3130AQ6G3,2,2024-09-22,1.75,0.0,0,N/A,S,1.75
3130AQ6H1,1,2021-12-27,1.09,0.0,0,N/A,S,1.09
3130AQNG4,7,2024-04-27,2.5,0.0,0,N/A,Q,2.5
3130AQNG4,8,2024-07-27,3.0,0.0,0,N/A,Q,3.0
3130AQNG4,9,2024-10-27,3.5,0.0,0,N/A,Q,3.5
3130AQNH2,1,2022-01-28,1.66,0.0,0,N/A,S,1.66
3130AQNJ8,1,2022-01-27,0.75,0.0,0,N/A,S,0.75
3130AQNJ8,2,2023-01-27,1.5,0.0,0,N/A,S,1.5
3130AQNJ8,3,2024-01-27,2.0,0.0,0,N/A,S,2.0
3130AQNJ8,4,2024-07-27,3.0,0.0,0,N/A,S,3.0
3130AQNJ8,5,2025-01-27,4.0,0.0,0,N/A,S,4.0
3130AQNJ8,6,2025-07-27,5.0,0.0,0,N/A,S,5.0
3130AQNK5,1,2022-02-11,1.35,0.0,0,N/A,S,1.35
3130AQNL3,1,2022-01-26,1.05,0.0,0,N/A,S,1.05
3130AQNL3,2,2024-01-26,2.0,0.0,0,N/A,S,2.0
3130AQNM1,1,2022-01-28,1.55,0.0,0,N/A,S,1.55
3130AQNN9,1,2022-01-27,1.726,0.0,0,N/A,S,1.726
3130AQNP4,1,2022-01-26,2.16,0.0,0,N/A,S,2.16
3130AQNQ2,1,2022-01-28,1.6,0.0,0,N/A,S,1.6
3130AQNR0,1,2022-01-27,1.75,0.0,0,N/A,S,1.75
3130AQNS8,1,2022-02-17,1.85,0.0,0,N/A,S,1.85
3130AQNU3,1,2022-02-11,1.1,0.0,0,N/A,S,1.1
3130AQNU3,2,2023-08-11,2.05,0.0,0,N/A,S,2.05
3130AQNV1,1,2022-02-04,1.625,0.0,0,N/A,S,1.625
3130AQNW9,1,2022-02-08,1.8,0.0,0,N/A,S,1.8
3130AQNX7,1,2022-02-03,2.94,0.0,0,N/A,S,2.94
3130AQNY5,1,2022-02-09,2.35,0.0,0,N/A,S,2.35
3130AQNZ2,1,2022-02-17,2.0,0.0,0,N/A,S,2.0
3130AQP23,1,2022-01-20,0.5,0.0,0,N/A,S,0.5
3130AQP31,1,2022-01-27,2.0,0.0,0,N/A,S,2.0
3130AQP31,2,2025-01-27,2.5,0.0,0,N/A,S,2.5
3130AQP31,3,2027-01-27,2.75,0.0,0,N/A,S,2.75
3130AQP31,4,2030-01-27,3.0,0.0,0,N/A,S,3.0
3130AQP31,5,2032-01-27,3.5,0.0,0,N/A,S,3.5
3130AQP49,1,2022-01-25,1.51,0.0,0,N/A,S,1.51
3130AQP56,1,2022-01-21,1.2,0.0,0,N/A,S,1.2
3130AQP64,1,2022-02-04,1.6,0.0,0,N/A,S,1.6
3130AQP72,1,2022-02-11,1.53,0.0,0,N/A,S,1.53
3130AQP80,1,2022-01-27,1.25,0.0,0,N/A,S,1.25
3130AQP80,2,2024-01-27,2.5,0.0,0,N/A,S,2.5
3130AQLX9,7,2026-07-27,3.5,0.0,0,N/A,S,3.5
3130AQLY7,1,2022-01-18,1.12,0.0,0,N/A,S,1.12
3130AQLZ4,1,2022-01-27,1.22,0.0,0,N/A,S,1.22
3130AQM26,1,2022-01-27,1.7,0.0,0,N/A,S,1.7
3130AQM34,1,2022-01-28,1.4,0.0,0,N/A,S,1.4
3130AQM42,1,2022-01-27,2.25,0.0,0,N/A,S,2.25
3130AQM59,1,2022-01-27,2.125,0.0,0,N/A,S,2.125
3130AQM67,1,2022-01-27,0.6,0.0,0,N/A,S,0.6
3130AQM67,2,2023-01-27,2.0,0.0,0,N/A,S,2.0
3130AQM75,1,2022-01-27,1.0,0.0,0,N/A,S,1.0
3130AQM75,2,2023-01-27,1.5,0.0,0,N/A,S,1.5
3130AQM75,3,2024-01-27,2.0,0.0,0,N/A,S,2.0
3130AQM75,4,2025-01-27,2.5,0.0,0,N/A,S,2.5
3130AQM75,5,2026-01-27,3.11,0.0,0,N/A,S,3.11
3130AQM83,1,2022-01-27,1.6,0.0,0,N/A,S,1.6
3130AQM91,1,2022-01-27,2.0,0.0,0,N/A,S,2.0
3130AQM91,2,2028-01-27,3.0,0.0,0,N/A,S,3.0
3130AQMA8,1,2022-01-27,1.5,0.0,0,N/A,S,1.5
3130AQMB6,1,2022-01-27,1.6,0.0,0,N/A,S,1.6
3130AQMC4,1,2022-01-27,1.75,0.0,0,N/A,S,1.75
3130AQMF7,1,2022-01-28,1.75,0.0,0,N/A,S,1.75
3130AQMG5,1,2022-01-27,1.3,0.0,0,N/A,S,1.3
3130AQMJ9,1,2022-01-27,1.27,0.0,0,N/A,S,1.27
3130AQMK6,1,2022-01-28,1.715,0.0,0,N/A,S,1.715
3130AQML4,1,2022-01-27,0.75,0.0,0,N/A,S,0.75
3130AQML4,2,2022-07-27,1.0,0.0,0,N/A,S,1.0
3130AQML4,3,2023-01-27,1.25,0.0,0,N/A,S,1.25
3130AQML4,4,2023-07-27,1.5,0.0,0,N/A,S,1.5
3130AQML4,5,2024-01-27,1.75,0.0,0,N/A,S,1.75
3130AQML4,6,2024-07-27,2.0,0.0,0,N/A,S,2.0
3130AQMM2,1,2022-01-19,1.97,0.0,0,N/A,S,1.97
3130AQMP5,1,2022-01-27,1.25,0.0,0,N/A,S,1.25
3130AQMP5,2,2023-01-27,1.5,0.0,0,N/A,S,1.5
3130AQMP5,3,2024-01-27,1.75,0.0,0,N/A,S,1.75
3130AQMP5,4,2025-01-27,2.0,0.0,0,N/A,S,2.0
3130AQMP5,5,2026-01-27,2.5,0.0,0,N/A,S,2.5
3130AQVG5,1,2022-02-28,1.5,0.0,0,N/A,S,1.5
3130AQVH3,1,2022-03-04,2.2,0.0,0,N/A,S,2.2
3130AQVJ9,1,2022-02-28,1.15,0.0,0,N/A,S,1.15
3130AQVJ9,2,2023-02-28,2.3,0.0,0,N/A,S,2.3
3130AQVK6,1,2022-02-18,2.6,0.0,0,N/A,S,2.6
3130AQVL4,1,2022-02-24,1.65,0.0,0,N/A,S,1.65
3130AQVM2,1,2022-02-25,1.75,0.0,0,N/A,S,1.75
3130AQVN0,1,2022-02-23,2.4,0.0,0,N/A,S,2.4
3130AQVP5,1,2022-02-24,3.0,0.0,0,N/A,S,3.0
3130AQVQ3,1,2022-02-28,1.625,0.0,0,N/A,S,1.625
